"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00012923","2018-07-17","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  267",",,W","   46",",,W",,,,,,,,,"  294","H,,S",,,"  180",",,W","  190",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-18","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  272",",,W","   52",",,W",,,,,,,,,"  294","H,,S",,,"  200",",,W","  210",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-19","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  278",",,W","   57",",,W",,,,,,,,,"  294","H,,S",,,"  200",",,W","  220",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-20","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  278",",,W","   53",",,W",,,,,,,,,"  296","H,,S",,,"  200",",,W","  310",",,W",,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-21","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  278",",,W","   48",",,W",,,,,,,,,"  296","H,,S",,,"  190",",,W","  170",",,W",,,,,"   89",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-22","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  272",",,W","   58",",,W",,,,,,,,,"  296","H,,S",,,"  210",",,W","  210",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-23","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  272",",,W","   56",",,W",,,,,,,,,"  293","H,,S",,,"  210",",,W","  220",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-24","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  267",",,W","   29",",,W",,,,,,,,,"  290","H,,S",,,"   60",",,W","   50",",,W",,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-25","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  261",",,W","   26",",,W",,,,,,,,,"  293","H,,S",,,"  350",",,W","  330",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-26","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  256",",,W","   31",",,W",,,,,,,,,"  294","H,,S",,,"  160",",,W","  160",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-27","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  261",",,W","   32",",,W",,,,,,,,,"  292","H,,S",,,"  160",",,W","  160",",,W",,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-28","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  267",",,W","   31",",,W",,,,,,,,,"  294","H,,S",,,"  150",",,W","  150",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-29","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  267",",,W","   35",",,W",,,,,,,,,"  295","H,,S",,,"  160",",,W","  180",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-30","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  278",",,W","   38",",,W",,,,,,,,,"  300","H,,S",,,"  170",",,W","  180",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-07-31","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  353",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W","   30",",,W",,,,,,,,,"  282","H,,S",,,"  360",",,W","  350",",,W",,,,,"  139",",,W","  165",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-01","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  244",",,W","   29",",,W",,,,,,,,,"  277","H,,S",,,"  350",",,W","  340",",,W",,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-02","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  250",",,W","   38",",,W",,,,,,,,,"  289","H,,S",,,"  130",",,W","  130",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-03","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  261",",,W","   36",",,W",,,,,,,,,"  292","H,,S",,,"  140",",,W","  130",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-04","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   99",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W","   45",",,W",,,,,,,,,"  282","H,,S",,,"  170",",,W","  170",",,W",,,,,"  116",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-05","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  272",",,W","   47",",,W",,,,,,,,,"  289","H,,S",,,"  120",",,W","  120",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-06","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  272",",,W","   42",",,W",,,,,,,,,"  294","H,,S",,,"  210",",,W","  330",",,W",,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-07","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  272",",,W","   43",",,W",,,,,,,,,"  294","H,,S",,,"  180",",,W","  190",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-08","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0","T,,W","    0",",,W","    0",",,W","  328",",,W","  267",",,W","   47",",,W",,,,,,,,,"  298","H,,S",,,"  170",",,W","  180",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-09","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   46",",,W","    0",",,W","    0",",,W","  322",",,W","  261",",,W","   45",",,W",,,,,,,,,"  294","H,,S",,,"  270",",,W","  270",",,W",,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-10","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  267",",,W","   51",",,W",,,,,,,,,"  299","H,,S",,,"  180",",,W","  350",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-11","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  261",",,W","   47",",,W",,,,,,,,,"  287","H,,S",,,"  200",",,W","  210",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-08-12","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  278",",,W","   56",",,W",,,,,,,,,"  297","H,,S",,,"  170",",,W","  170",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-08-13","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  278",",,W","   53",",,W",,,,,,,,,"  298","H,,S",,,"  160",",,W","  170",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-14","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  283",",,W","   56",",,W",,,,,,,,,"  297","H,,S",,,"  170",",,W","  160",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-15","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0","T,,W","    0",",,W","    0",",,W","  328",",,W","  283",",,W","   55",",,W",,,,,,,,,"  299","H,,S",,,"  180",",,W","  190",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-08-16","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  283",",,W","   52",",,W",,,,,,,,,"  302","H,,S",,,"  180",",,W","  180",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-17","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  278",",,W","   43",",,W",,,,,,,,,"  299","H,,S",,,"  160",",,W","  120",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-18","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  278",",,W","   51",",,W",,,,,,,,,"  302","H,,S",,,"  180",",,W","  200",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-19","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  283",",,W","   69",",,W",,,,,,,,,"  303","H,,S",,,"  190",",,W","  200",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-20","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  272",",,W","   65",",,W",,,,,,,,,"  302","H,,S",,,"  190",",,W","  200",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-21","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  283",",,W","   50",",,W",,,,,,,,,"  304","H,,S",,,"  190",",,W","  190",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-22","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  278",",,W","   34",",,W",,,,,,,,,"  304","H,,S",,,"  270",",,W","  280",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-23","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  278",",,W","   36",",,W",,,,,,,,,"  302","H,,S",,,"  120",",,W","  110",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-24","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  278",",,W","   45",",,W",,,,,,,,,"  299","H,,S",,,"  150",",,W","  150",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-25","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  278",",,W","   48",",,W",,,,,,,,,"  302","H,,S",,,"  140",",,W","  140",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-26","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0","T,,W","    0",",,W","    0",",,W","  333",",,W","  283",",,W","   44",",,W",,,,,,,,,"  301","H,,S",,,"  150",",,W","  160",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-27","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  283",",,W","   57",",,W",,,,,,,,,"  303","H,,S",,,"  150",",,W","  140",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-08-28","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   20",",,W","    0",",,W","    0",",,W","  333",",,W","  267",",,W","   57",",,W",,,,,,,,,"  302","H,,S",,,"  200",",,W","  230",",,W",,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-08-29","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   38",",,W","    0",",,W","    0",",,W","  300",",,W","  244",",,W","   47",",,W",,,,,,,,,"  281","H,,S",,,"   90",",,W","  110",",,W",,,,,"  112",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-08-30","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  145",",,W","    0",",,W","    0",",,W","  311",",,W","  250",",,W","   31",",,W",,,,,,,,,"  282","H,,S",,,"  190",",,W","  100",",,W",,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-08-31","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  267",",,W","   43",",,W",,,,,,,,,"  291","H,,S",,,"  120",",,W","  110",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-01","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   10",",,W","    0",",,W","    0",",,W","  317",",,W","  256",",,W","   42",",,W",,,,,,,,,"  288","H,,S",,,"  130",",,W","  130",",,W",,,,,"   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-02","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  584",",,W","    0",",,W","    0",",,W","  283",",,W","  250",",,W","   27",",,W",,,,,,,,,"  270","H,,S",,,"   20",",,W","   30",",,W",,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-03","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US"," 1471",",,W","    0",",,W","    0",",,W","  283",",,W","  233",",,W","   44",",,W",,,,,,,,,"  262","H,,S",,,"  170",",,W","  180",",,W",,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-09-04","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    3",",,W","    0",",,W","    0",",,W","  300",",,W","  261",",,W","   49",",,W",,,,,,,,,"  283","H,,S",,,"  110",",,W","  120",",,W",,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-05","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   81",",,W","    0",",,W","    0",",,W","  306",",,W","  261",",,W","   36",",,W",,,,,,,,,"  287","H,,S",,,"  160",",,W","  130",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-09-06","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   41",",,W","    0",",,W","    0",",,W","  300",",,W","  256",",,W","   22",",,W",,,,,,,,,"  278","H,,S",,,"  230",",,W","  230",",,W",,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-07","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","   76",",,W","    0",",,W","    0",",,W","  311",",,W","  250",",,W","   30",",,W",,,,,,,,,"  282","H,,S",,,"  210",",,W","  190",",,W",,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-08","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  267",",,W","   33",",,W",,,,,,,,,"  292","H,,S",,,"  170",",,W","  170",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-09","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  175",",,W","    0",",,W","    0",",,W","  311",",,W","  256",",,W","   23",",,W",,,,,,,,,"  287","H,,S",,,"  200",",,W","  200",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-10","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  307",",,W","    0",",,W","    0",",,W","  278",",,W","  239",",,W","   32",",,W",,,,,,,,,"  266","H,,S",,,"  130",",,W","  240",",,W",,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-11","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  556",",,W","    0",",,W","    0",",,W","  278",",,W","  244",",,W","   42",",,W",,,,,,,,,"  261","H,,S",,,"  150",",,W","  150",",,W",,,,,"  139",",,W","  161",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-12","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  211",",,W","    0",",,W","    0",",,W","  283",",,W","  239",",,W","   43",",,W",,,,,,,,,"  269","H,,S",,,"   50",",,W","   40",",,W",,,,,"   94",",,W","  130",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012923","2018-09-13","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  668",",,W","    0",",,W","    0",",,W","  289",",,W","  244",",,W","   57",",,W",,,,,,,,,"  267","H,,S",,,"  130",",,W","   70",",,W",,,,,"  103",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00012923","2018-09-14","29.2733","-94.8592","1.5","GALVESTON SCHOLES FIELD, TX US","  577",",,W","    0",",,W","    0",",,W","  283",",,W","  244",",,W","   46",",,W",,,,,,,,,"  264","H,,S",,,"   90",",,W","   80",",,W",,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
