"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024015","2018-07-15","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    3",",,W,",,,,,"  272",",,W","  161",",,W","   49",",,W",,,,,,,,,,,,,"   30",",,W","   30",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-16","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  317",",,W","  150",",,W","   49",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W","  130",",,W","  201",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-17","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    5",",,W,",,,,,"  306",",,W","  150",",,W","   47",",,W",,,,,,,,,,,,,"   50",",,W","   50",",,W","  116",",,W","  157",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-18","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  333",",,W","  156",",,W","   37",",,W",,,,,,,,,,,,,"   80",",,W","   50",",,W","   76",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-19","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  367",",,W","  156",",,W","   34",",,W",,,,,,,,,,,,,"   80",",,W","   80",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-20","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  367",",,W","  167",",,W","   38",",,W",,,,,,,,,,,,,"  110",",,W",,,"   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-21","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    5",",,W,",,,,,"  350",",,W","  172",",,W","   87",",,W",,,,,,,,,,,,,"  140",",,W","  130",",,W","  125",",,W","  183",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-22","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  361",",,W","  172",",,W","   62",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W","  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-23","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,",,,,,"  272",",,W","  178",",,W","   51",",,W",,,,,,,,,,,,,"   70",",,W","  100",",,W","   94",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-24","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    3",",,W,",,,,,"  328",",,W","  150",",,W","   55",",,W",,,,,,,,,,,,,"  140",",,W","  180",",,W","  103",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-25","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","   10",",,W,",,,,,"  306",",,W","  161",",,W","   61",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W","  161",",,W","  206",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-26","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,",,,,,"  289",",,W","  150",",,W","   37",",,W",,,,,,,,,,,,,"   10",",,W","   20",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-27","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","   48",",,W,",,,,,"  267",",,W","  144",",,W","   52",",,W",,,,,,,,,,,,,"   50",",,W","   50",",,W","  116",",,W","  174",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-28","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,",,,,,"  278",",,W","  133",",,W","   41",",,W",,,,,,,,,,,,,"   30",",,W","   20",",,W","  116",",,W","  161",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-29","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","  310",",,W,",,,,,"  250",",,W","  128",",,W","   45",",,W",,,,,,,,,,,,,"   10",",,W","   20",",,W","  268",",,W","  331",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-30","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  239",",,W","  122",",,W","   51",",,W",,,,,,,,,,,,,"   10",",,W","   10",",,W","  107",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-07-31","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  294",",,W","  117",",,W","   35",",,W",,,,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-01","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  300",",,W","  139",",,W","   36",",,W",,,,,,,,,,,,,"  220",",,W","  230",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-02","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  333",",,W","  156",",,W","   46",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-03","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,",,,,,"  283",",,W","  167",",,W","   51",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-04","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","   10",",,W,","    0",",,H","    0",",,H","  350",",,W","  150",",,W","   36",",,W",,,,,,,,,,,,,"  280",",,W","  290",",,W","  134",",,W","  224",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-05","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,",,,,,"  311",",,W","  156",",,W","   50",",,W",,,,,,,,,,,,,"  310",",,W","  300",",,W","  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-06","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    3",",,W,",,,,,"  272",",,W","  144",",,W","   39",",,W",,,,,,,,,,,,,"  110",",,W","   80",",,W","  116",",,W","  192",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-07","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  306",",,W","  133",",,W","   42",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W","   98",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-08","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    8",",,W,",,,,,"  300",",,W","  144",",,W","   38",",,W",,,,,,,,,,,,,"   80",",,W","   70",",,W","  130",",,W","  174",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-09","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  317",",,W","  144",",,W","   34",",,W",,,,,,,,,,,,,"  170",",,W","  100",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-10","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  311",",,W","  172",",,W","   56",",,W",,,,,,,,,,,,,"  170",",,W","  110",",,W","   98",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-11","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  317",",,W","  172",",,W","   58",",,W",,,,,,,,,,,,,"  180",",,W","  170",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-12","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  294",",,W","  167",",,W","   73",",,W",,,,,,,,,,,,,"  140",",,W","  170",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-13","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  317",",,W","  139",",,W","   59",",,W",,,,,,,,,,,,,"   90",",,W","  140",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-14","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  278",",,W","  117",",,W","   39",",,W",,,,,,,,,,,,,"  110",",,W","   90",",,W","   76",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-15","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  311",",,W","  150",",,W","   51",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-16","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  311",",,W","  106",",,W","   35",",,W",,,,,,,,,,,,,"  110",",,W","  110",",,W","   67",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-17","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    8",",,W,","    0",",,H","    0",",,H","  317",",,W","  167",",,W","   63",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W","  103",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-18","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","   13",",,W,","    0",",,H","    0",",,H","  267",",,W","  144",",,W","   55",",,W",,,,,,,,,,,,,"  320",",,W","  320",",,W","  134",",,W","  179",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-19","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","   23",",,W,",,,"    0",",,H","  200",",,W","   94",",,W","   76",",,W",,,,,,,,,,,,,"  330",",,W","  350",",,W","  148",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-20","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  228",",,W","   61",",,W","   39",",,W",,,,,,,,,,,,,"  300",",,W",,,"   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-21","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,","    0",",,H","    0",",,H","  217",",,W","  111",",,W","   60",",,W",,,,,,,,,,,,,"  140",",,W","  110",",,W","  112",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-22","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    8",",,W,","    0",",,H","    0",",,H","  239",",,W","  128",",,W","   68",",,W",,,,,,,,,,,,,"  140",",,W","  140",",,W","   98",",,W","  143",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-23","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  317",",,W","  139",",,W","   36",",,W",,,,,,,,,,,,,"  340",",,W","  350",",,W","   94",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-24","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  328",",,W","  128",",,W","   45",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-25","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    3",",,W,","    0",",,H","    0",",,H","  350",",,W","  156",",,W","   62",",,W",,,,,,,,,,,,,"  150",",,W","  140",",,W","  139",",,W","  192",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-26","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,","    0",",,H","    0",",,H","  356",",,W","  156",",,W","   55",",,W",,,,,,,,,,,,,"  330",",,W","  300",",,W","  197",",,W","  268",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-27","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  344",",,W","  172",",,W","   60",",,W",,,,,,,,,,,,,"   10",",,W","   10",",,W","  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-28","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  233",",,W","  100",",,W","   50",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-29","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  294",",,W","  106",",,W","   75",",,W",,,,,,,,,,,,,"  150",",,W","  160",",,W","  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-30","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  344",",,W","  150",",,W","   42",",,W",,,,,,,,,,,,,"  280",",,W","  170",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-08-31","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,",,,,,"  350",",,W","  156",",,W","   42",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","  170",",,W","  264",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-01","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    8",",,W,",,,,,"  306",",,W","  122",",,W","   45",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W","  210",",,W","  273",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-02","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  283",",,W","  117",",,W","   34",",,W",,,,,,,,,,,,,"  180",",,W","  110",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-03","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  228",",,W","  122",",,W","   47",",,W",,,,,,,,,,,,,"  140",",,W","  150",",,W","   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-04","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,",,,,,"  294",",,W","  139",",,W","   42",",,W",,,,,,,,,,,,,"   50",",,W","   60",",,W","  112",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-05","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  244",",,W","  128",",,W","   43",",,W",,,,,,,,,,,,,"   80",",,W","  110",",,W","   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-06","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    3",",,W,","    0",",,H","    0",",,H","  211",",,W","  117",",,W","   44",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W","   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-07","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  250",",,W","  111",",,W","   38",",,W",,,,,,,,,,,,,"  110",",,W","   90",",,W","   67",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-08","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  278",",,W","  128",",,W","   61",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W","  107",",,W","  152",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-09","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  317",",,W","  139",",,W","   59",",,W",,,,,,,,,,,,,"  140",",,W","  130",",,W","  103",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-10","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,",,,,,"  333",",,W","  144",",,W","   45",",,W",,,,,,,,,,,,,"  160",",,W","  150",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-11","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0","T,,W,","    0",",,H","    0",",,H","  350",",,W","  178",",,W","   68",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W","  161",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024015","2018-09-12","40.16667","-103.21667","1421.3","AKRON WASHINGTON CO AIRPORT, CO US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  106",",,W","   44",",,W",,,,,,,,,,,,,"  160",",,W","  150",",,W","   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
