"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00026117","2018-07-18","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  350",",,7","  178",",,7",,,,,"  244",",,7,1000",,
"USC00026117","2018-07-19","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  333",",,7","  217",",,7",,,,,"  244",",,7,1000",,
"USC00026117","2018-07-20","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  339",",,7","  239",",,7",,,,,"  272",",,7,1000",,
"USC00026117","2018-07-21","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    8",",,7,1000",,,,,"  344",",,7","  222",",,7",,,,,"  233",",,7,1000",,
"USC00026117","2018-07-22","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  328",",,7","  200",",,7",,,,,"  261",",,7,1000",,
"USC00026117","2018-07-23","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  356",",,7","  261",",,7",,,,,"  294",",,7,1000",,
"USC00026117","2018-07-24","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  383",",,7","  239",",,7",,,,,"  300",",,7,1000",,
"USC00026117","2018-07-25","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  406",",,7","  250",",,7",,,,,"  339",",,7,1000",,
"USC00026117","2018-07-26","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  389",",,7","  244",",,7",,,,,"  300",",,7,1000",,
"USC00026117","2018-07-27","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  356",",,7","  222",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-07-28","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   28",",,7,1000",,,,,"  383",",,7","  200",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-07-29","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  140",",,7,1000",,,,,"  367",",,7","  200",",,7",,,,,"  239",",,7,1000",,
"USC00026117","2018-07-30","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  328",",,7","  228",",,7",,,,,"  267",",,7,1000",,
"USC00026117","2018-07-31","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  350",",,7","  211",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-08-01","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  367",",,7","  200",",,7",,,,,"  306",",,7,1000",,
"USC00026117","2018-08-02","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   71",",,7,1000",,,,,"  378",",,7","  183",",,7",,,,,"  261",",,7,1000",,
"USC00026117","2018-08-03","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  378",",,7","  189",",,7",,,,,"  289",",,7,1000",,
"USC00026117","2018-08-04","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  356",",,7","  211",",,7",,,,,"  294",",,7,1000",,
"USC00026117","2018-08-05","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  367",",,7","  217",",,7",,,,,"  278",",,7,1000",,
"USC00026117","2018-08-06","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  378",",,7","  261",",,7",,,,,"  283",",,7,1000",,
"USC00026117","2018-08-07","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  389",",,7","  211",",,7",,,,,"  294",",,7,1000",,
"USC00026117","2018-08-08","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  399",",,7,1000",,,,,"  372",",,7","  144",",,7",,,,,"  228",",,7,1000",,
"USC00026117","2018-08-09","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  372",",,7","  144",",,7",,,,,"  211",",,7,1000",,
"USC00026117","2018-08-10","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   30",",,7,1000",,,,,"  311",",,7","  178",",,7",,,,,"  206",",,7,1000",,
"USC00026117","2018-08-11","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  305",",,7,1000",,,,,"  311",",,7","  150",",,7",,,,,"  217",",,7,1000",,
"USC00026117","2018-08-12","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  112",",,7,1000",,,,,"  317",",,7","  156",",,7",,,,,"  206",",,7,1000",,
"USC00026117","2018-08-13","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   81",",,7,1000",,,,,"  311",",,7","  167",",,7",,,,,"  217",",,7,1000",,
"USC00026117","2018-08-14","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  300",",,7","  217",",,7",,,,,"  239",",,7,1000",,
"USC00026117","2018-08-15","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  311",",,7","  183",",,7",,,,,"  239",",,7,1000",,
"USC00026117","2018-08-16","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  294",",,7","  206",",,7",,,,,"  211",",,7,1000",,
"USC00026117","2018-08-17","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  203",",,7,1000",,,,,"  300",",,7","  194",",,7",,,,,"  239",",,7,1000",,
"USC00026117","2018-08-18","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  322",",,7","  222",",,7",,,,,"  256",",,7,1000",,
"USC00026117","2018-08-19","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  322",",,7","  233",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-08-20","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  344",",,7","  244",",,7",,,,,"  261",",,7,1000",,
"USC00026117","2018-08-21","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   76",",,7,1000",,,,,"  339",",,7","  172",",,7",,,,,"  194",",,7,1000",,
"USC00026117","2018-08-22","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  311",",,7","  183",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-08-23","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   86",",,7,1000",,,,,"  294",",,7","  183",",,7",,,,,"  233",",,7,1000",,
"USC00026117","2018-08-24","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  261",",,7","  189",",,7",,,,,"  222",",,7,1000",,
"USC00026117","2018-08-25","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   64",",,7,1000",,,,,"  294",",,7","  167",",,7",,,,,"  206",",,7,1000",,
"USC00026117","2018-08-26","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    5",",,7,1000",,,,,"  300",",,7","  183",",,7",,,,,"  217",",,7,1000",,
"USC00026117","2018-08-27","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   30",",,7,1000",,,,,"  294",",,7","  172",",,7",,,,,"  222",",,7,1000",,
"USC00026117","2018-08-28","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  317",",,7","  150",",,7",,,,,"  217",",,7,1000",,
"USC00026117","2018-08-29","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  328",",,7","  172",",,7",,,,,"  256",",,7,1000",,
"USC00026117","2018-08-30","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  344",",,7","  189",",,7",,,,,"  233",",,7,1000",,
"USC00026117","2018-08-31","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  311",",,7","  194",",,7",,,,,"  239",",,7,1000",,
"USC00026117","2018-09-01","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  333",",,7","  222",",,7",,,,,"  228",",,7,1000",,
"USC00026117","2018-09-02","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  236",",,7,1000",,,,,"  311",",,7","  156",",,7",,,,,"  172",",,7,1000",,
"USC00026117","2018-09-03","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   33",",,7,1000",,,,,"  294",",,7","  150",",,7",,,,,"  156",",,7,1000",,
"USC00026117","2018-09-04","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   25",",,7,1000",,,,,"  289",",,7","  150",",,7",,,,,"  200",",,7,1000",,
"USC00026117","2018-09-05","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   41",",,7,1000",,,,,"  289",",,7","   67",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-09-06","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  311",",,7","   83",",,7",,,,,"  222",",,7,1000",,
"USC00026117","2018-09-07","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  322",",,7","   56",",,7",,,,,"  206",",,7,1000",,
"USC00026117","2018-09-08","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  317",",,7","    0",",O,7",,,,,"  211",",,7,1000",,
"USC00026117","2018-09-09","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  333",",,7","   50",",S,7",,,,,"  239",",,7,1000",,
"USC00026117","2018-09-10","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  328",",,7","  222",",,7",,,,,"  239",",,7,1000",,
"USC00026117","2018-09-11","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  333",",,7","  217",",,7",,,,,"  244",",,7,1000",,
"USC00026117","2018-09-12","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  339",",,7","  183",",,7",,,,,"  272",",,7,1000",,
"USC00026117","2018-09-13","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  333",",,7","  211",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-09-14","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  333",",,7","  156",",,7",,,,,"  217",",,7,1000",,
"USC00026117","2018-09-15","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  361",",,7","  172",",,7",,,,,"  256",",,7,1000",,
"USC00026117","2018-09-16","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  367",",,7","  200",",,7",,,,,"  244",",,7,1000",,
"USC00026117","2018-09-17","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    8",",,7,1000",,,,,"  339",",,7","  222",",,7",,,,,"  244",",,7,1000",,
"USC00026117","2018-09-18","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  350",",,7","  228",",,7",,,,,"  244",",,7,1000",,
"USC00026117","2018-09-19","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  333",",,7","  222",",,7",,,,,"  233",",,7,1000",,
"USC00026117","2018-09-20","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  122",",,7,1000",,,,,"  233",",,7","  144",",,7",,,,,"  189",",,7,1000",,
"USC00026117","2018-09-21","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  267",",,7","  183",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-09-22","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  306",",,7","  150",",,7",,,,,"  200",",,7,1000",,
"USC00026117","2018-09-23","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  294",",,7","  144",",,7",,,,,"  250",",,7,1000",,
"USC00026117","2018-09-24","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  311",",,7","  144",",,7",,,,,"  217",",,7,1000",,
"USC00026117","2018-09-25","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  306",",,7","  139",",,7",,,,,"  228",",,7,1000",,
"USC00026117","2018-09-26","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  300",",,7","  200",",,7",,,,,"  256",",,7,1000",,
"USC00026117","2018-09-27","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  317",",,7","  150",",,7",,,,,"  233",",,7,1000",,
"USC00026117","2018-09-28","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  328",",,7","  161",",,7",,,,,"  278",",,7,1000",,
"USC00026117","2018-09-29","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  328",",,7","  167",",,7",,,,,"  261",",,7,1000",,
"USC00026117","2018-09-30","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  322",",,7","   89",",,7",,,,,"  178",",,7,1000",,
"USC00026117","2018-10-01","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  322",",,7","   94",",,7",,,,,"  172",",,7,1000",,
"USC00026117","2018-10-02","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   43",",,7,1000",,,,,"  322",",,7","   89",",,7",,,,,"  217",",,7,1000",,
"USC00026117","2018-10-03","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   43",",,7,1000",,,,,"  244",",,7","  167",",,7",,,,,"  200",",,7,1000",,
"USC00026117","2018-10-04","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    3",",,7,1000",,,,,"  250",",,7","  128",",,7",,,,,"  178",",,7,1000",,
"USC00026117","2018-10-05","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  267",",,7","   44",",,7",,,,,"  178",",,7,1000",,
"USC00026117","2018-10-06","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  239",",,7","   78",",,7",,,,,"  161",",,7,1000",,
"USC00026117","2018-10-07","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   38",",,7,1000",,,,,"  233",",,7","   56",",,7",,,,,"  139",",,7,1000",,
"USC00026117","2018-10-08","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  122",",,7,1000",,,,,"  167",",,7","   56",",,7",,,,,"  133",",,7,1000",,
"USC00026117","2018-10-09","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  167",",,7","   44",",,7",,,,,"  144",",,7,1000",,
"USC00026117","2018-10-10","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  189",",,7","   50",",,7",,,,,"  167",",,7,1000",,
"USC00026117","2018-10-11","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  211",",,7",,,,,,,"  150",",,7,1000",,
"USC00026117","2018-10-12","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  102",",,7,1000",,,,,"  178",",,7",,,,,,,"  144",",,7,1000",,
"USC00026117","2018-10-13","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  152",",,7,1000",,,,,"  217",",,7",,,,,,,"  133",",,7,1000",,
"USC00026117","2018-10-14","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  305",",,7,1000",,,,,"  217",",,7",,,,,,,"  117",",,7,1000",,
"USC00026117","2018-10-15","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  178",",,7",,,,,,,"  161",",,7,1000",,
"USC00026117","2018-10-16","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","  127",",,7,1000",,,,,"  183",",,7","   61",",,7",,,,,"   94",",,7,1000",,
"USC00026117","2018-10-17","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   25",",,7,1000",,,,,"  144",",,7","   61",",,7",,,,,"  106",",,7,1000",,
"USC00026117","2018-10-18","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  211",",,7","   11",",,7",,,,,"   61",",,7,1000",,
"USC00026117","2018-10-19","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  156",",,7","   61",",,7",,,,,"  156",",,7,1000",,
"USC00026117","2018-10-20","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7","   78",",,7",,,,,"  150",",,7,1000",,
"USC00026117","2018-10-21","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7",,,,,,,"  150",",,7,1000",,
"USC00026117","2018-10-22","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   20",",,7,1000",,,,,"  211",",,7",,,,,,,"  122",",,7,1000",,
"USC00026117","2018-10-23","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  222",",,7","   67",",,7",,,,,"  178",",,7,1000",,
"USC00026117","2018-10-24","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","   51",",,7,1000",,,,,"  183",",,7",,,,,,,"  144",",,7,1000",,
"USC00026117","2018-10-25","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  222",",,7",,,,,,,"  139",",,7,1000",,
"USC00026117","2018-10-26","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7",,,,,,,"  156",",,7,1000",,
"USC00026117","2018-10-27","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7",,,,,,,"   83",",,7,1000",,
"USC00026117","2018-10-28","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  261",",,7",,,,,,,"  106",",,7,1000",,
"USC00026117","2018-10-29","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  244",",,7",,,,,,,"  133",",,7,1000",,
"USC00026117","2018-10-30","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  261",",,7",,,,,,,"   56",",,7,1000",,
"USC00026117","2018-10-31","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7",,,,,,,"  100",",,7,1000",,
"USC00026117","2018-11-01","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  161",",,7",,,,,,,"   89",",,7,1000",,
"USC00026117","2018-11-02","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  183",",,7",,,,,,,"  144",",,7,1000",,
"USC00026117","2018-11-03","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  217",",,7",,,,,,,"  117",",,7,1000",,
"USC00026117","2018-11-04","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  206",",,7",,,,,,,"  144",",,7,1000",,
"USC00026117","2018-11-05","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7",,,,,,,"  139",",,7,1000",,
"USC00026117","2018-11-06","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  222",",,7",,,,,,,"  161",",,7,1000",,
"USC00026117","2018-11-07","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7",,,,,,,"  172",",,7,1000",,
"USC00026117","2018-11-08","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  228",",,7",,,,,,,"   56",",,7,1000",,
"USC00026117","2018-11-09","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  178",",,7",,,,,,,"   94",",,7,1000",,
"USC00026117","2018-11-10","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  211",",,7",,,,,,,"  111",",,7,1000",,
"USC00026117","2018-11-11","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  211",",,7",,,,,,,"   94",",,7,1000",,
"USC00026117","2018-11-12","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  156",",,7",,,,,,,"   50",",,7,1000",,
"USC00026117","2018-11-13","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  150",",,7",,,,,,,"   22",",,7,1000",,
"USC00026117","2018-11-14","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  122",",,7",,,,,,,"   78",",,7,1000",,
"USC00026117","2018-11-15","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  156",",,7","   33",",,7",,,,,"   89",",,7,1000",,
"USC00026117","2018-11-16","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  183",",,7",,,,,,,"   33",",,7,1000",,
"USC00026117","2018-11-17","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  189",",,7",,,,,,,"   67",",,7,1000",,
"USC00026117","2018-11-18","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  183",",,7",,,,,,,"   89",",,7,1000",,
"USC00026117","2018-11-19","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  178",",,7",,,,,,,"   50",",,7,1000",,
"USC00026117","2018-11-20","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  189",",,7",,,,,,,"   61",",,7,1000",,
"USC00026117","2018-11-21","32.61","-110.7317","1400.6","ORACLE STATE PARK, AZ US","    0",",,7,1000",,,,,"  206",",,7",,,,,,,"   61",",,7,1000",,
