"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"SF000227590","2018-10-23","-33.617","19.467","270.0","WORCESTER, SF",,,"  376",",,S","  178",",,S",,,"  276","H,,S"
"SF000227590","2018-10-24","-33.617","19.467","270.0","WORCESTER, SF",,,"  376",",,S","  159",",,S",,,"  274","H,,S"
"SF000227590","2018-10-25","-33.617","19.467","270.0","WORCESTER, SF",,,"  361",",,S","  158",",,S",,,"  294","H,,S"
"SF000227590","2018-10-26","-33.617","19.467","270.0","WORCESTER, SF",,,"  361",",,S","  166",",,S",,,"  262","H,,S"
"SF000227590","2018-10-27","-33.617","19.467","270.0","WORCESTER, SF",,,"  398",",,S","  172",",,S",,,"  268","H,,S"
"SF000227590","2018-10-28","-33.617","19.467","270.0","WORCESTER, SF",,,"  409",",,S","  178",",,S",,,"  291","H,,S"
"SF000227590","2018-10-29","-33.617","19.467","270.0","WORCESTER, SF",,,,,"  164",",,S",,,"  240","H,,S"
"SF000227590","2018-10-30","-33.617","19.467","270.0","WORCESTER, SF","   79",",,S",,,"  103",",,S",,,"  147","H,,S"
"SF000227590","2018-10-31","-33.617","19.467","270.0","WORCESTER, SF","    0",",,S","  214",",,S","   51",",,S",,,"  133","H,,S"
"SF000227590","2018-11-01","-33.617","19.467","270.0","WORCESTER, SF",,,"  232",",,S","   79",",,S",,,"  156","H,,S"
"SF000227590","2018-11-02","-33.617","19.467","270.0","WORCESTER, SF",,,"  290",",,S","  102",",,S",,,"  188","H,,S"
"SF000227590","2018-11-03","-33.617","19.467","270.0","WORCESTER, SF",,,"  367",",,S","   99",",,S",,,"  230","H,,S"
"SF000227590","2018-11-04","-33.617","19.467","270.0","WORCESTER, SF",,,,,"  153",",,S",,,"  191","H,,S"
"SF000227590","2018-11-05","-33.617","19.467","270.0","WORCESTER, SF",,,"  243",",,S","  102",",,S",,,"  137","H,,S"
"SF000227590","2018-11-06","-33.617","19.467","270.0","WORCESTER, SF","    3",",,S","  215",",,S","   98",",,S",,,"  145","H,,S"
"SF000227590","2018-11-07","-33.617","19.467","270.0","WORCESTER, SF","    3",",,S","  277",",,S","   92",",,S",,,"  182","H,,S"
"SF000227590","2018-11-08","-33.617","19.467","270.0","WORCESTER, SF","    0",",,S","  326",",,S","   81",",,S",,,"  204","H,,S"
"SF000227590","2018-11-09","-33.617","19.467","270.0","WORCESTER, SF",,,"  337",",,S","  118",",,S",,,"  222","H,,S"
"SF000227590","2018-11-10","-33.617","19.467","270.0","WORCESTER, SF",,,"  337",",,S","  142",",,S",,,"  215","H,,S"
"SF000227590","2018-11-11","-33.617","19.467","270.0","WORCESTER, SF",,,"  347",",,S","  164",",,S",,,"  238","H,,S"
"SF000227590","2018-11-12","-33.617","19.467","270.0","WORCESTER, SF",,,"  347",",,S","  153",",,S",,,"  239","H,,S"
"SF000227590","2018-11-13","-33.617","19.467","270.0","WORCESTER, SF",,,"  340",",,S","  155",",,S",,,"  214","H,,S"
"SF000227590","2018-11-14","-33.617","19.467","270.0","WORCESTER, SF",,,"  326",",,S","  174",",,S",,,"  236","H,,S"
"SF000227590","2018-11-15","-33.617","19.467","270.0","WORCESTER, SF",,,"  326",",,S","  146",",,S",,,"  242","H,,S"
"SF000227590","2018-11-16","-33.617","19.467","270.0","WORCESTER, SF",,,"  320",",,S","  165",",,S",,,"  230","H,,S"
"SF000227590","2018-11-23","-33.617","19.467","270.0","WORCESTER, SF",,,"  321",",,S","  131",",,S",,,"  215","H,,S"
"SF000227590","2018-11-24","-33.617","19.467","270.0","WORCESTER, SF",,,"  322",",,S","  142",",,S",,,"  225","H,,S"
"SF000227590","2018-11-25","-33.617","19.467","270.0","WORCESTER, SF",,,"  322",",,S","  149",",,S",,,"  221","H,,S"
"SF000227590","2018-11-26","-33.617","19.467","270.0","WORCESTER, SF",,,"  313",",,S","  187",",,S",,,"  230","H,,S"
"SF000227590","2018-11-27","-33.617","19.467","270.0","WORCESTER, SF",,,"  305",",,S","  137",",,S",,,"  176","H,,S"
"SF000227590","2018-11-28","-33.617","19.467","270.0","WORCESTER, SF",,,"  232",",,S","  119",",,S",,,"  169","H,,S"
"SF000227590","2018-11-29","-33.617","19.467","270.0","WORCESTER, SF",,,"  299",",,S","  107",",,S",,,"  196","H,,S"
"SF000227590","2018-11-30","-33.617","19.467","270.0","WORCESTER, SF",,,"  349",",,S","  139",",,S",,,"  232","H,,S"
"SF000227590","2018-12-01","-33.617","19.467","270.0","WORCESTER, SF",,,"  349",",,S","  159",",,S",,,"  229","H,,S"
"SF000227590","2018-12-02","-33.617","19.467","270.0","WORCESTER, SF",,,"  307",",,S","  168",",,S",,,"  228","H,,S"
"SF000227590","2018-12-03","-33.617","19.467","270.0","WORCESTER, SF",,,"  294",",,S","  160",",,S",,,"  191","H,,S"
"SF000227590","2018-12-04","-33.617","19.467","270.0","WORCESTER, SF",,,"  259",",,S","  120",",,S",,,"  190","H,,S"
"SF000227590","2018-12-05","-33.617","19.467","270.0","WORCESTER, SF",,,"  287",",,S","  161",",,S",,,"  223","H,,S"
"SF000227590","2018-12-06","-33.617","19.467","270.0","WORCESTER, SF",,,"  287",",,S","  144",",,S",,,"  199","H,,S"
"SF000227590","2018-12-07","-33.617","19.467","270.0","WORCESTER, SF","    5",",,S","  262",",,S","  157",",,S",,,"  193","H,,S"
"SF000227590","2018-12-08","-33.617","19.467","270.0","WORCESTER, SF","    3",",,S","  253",",,S","  132",",,S",,,"  195","H,,S"
"SF000227590","2018-12-09","-33.617","19.467","270.0","WORCESTER, SF","    0",",,S","  278",",,S","  166",",,S",,,"  213","H,,S"
"SF000227590","2018-12-10","-33.617","19.467","270.0","WORCESTER, SF",,,"  331",",,S","  139",",,S",,,"  179","H,,S"
"SF000227590","2018-12-11","-33.617","19.467","270.0","WORCESTER, SF",,,"  352",",,S","  143",",,S",,,"  250","H,,S"
"SF000227590","2018-12-12","-33.617","19.467","270.0","WORCESTER, SF",,,"  352",",,S","  174",",,S",,,"  222","H,,S"
"SF000227590","2018-12-13","-33.617","19.467","270.0","WORCESTER, SF",,,"  293",",,S","  116",",,S",,,"  206","H,,S"
"SF000227590","2018-12-14","-33.617","19.467","270.0","WORCESTER, SF",,,"  323",",,S","  144",",,S",,,"  224","H,,S"
"SF000227590","2018-12-15","-33.617","19.467","270.0","WORCESTER, SF",,,"  335",",,S","  166",",,S",,,"  239","H,,S"
"SF000227590","2018-12-16","-33.617","19.467","270.0","WORCESTER, SF",,,"  352",",,S","  170",",,S",,,"  254","H,,S"
"SF000227590","2018-12-17","-33.617","19.467","270.0","WORCESTER, SF",,,"  373",",,S","  203",",,S",,,"  268","H,,S"
"SF000227590","2018-12-18","-33.617","19.467","270.0","WORCESTER, SF",,,"  373",",,S","  197",",,S",,,"  227","H,,S"
"SF000227590","2018-12-19","-33.617","19.467","270.0","WORCESTER, SF",,,"  285",",,S","  174",",,S",,,"  228","H,,S"
"SF000227590","2018-12-20","-33.617","19.467","270.0","WORCESTER, SF",,,"  331",",,S","  158",",,S",,,"  242","H,,S"
"SF000227590","2018-12-21","-33.617","19.467","270.0","WORCESTER, SF",,,"  340",",,S","  175",",,S",,,"  260","H,,S"
"SF000227590","2018-12-22","-33.617","19.467","270.0","WORCESTER, SF",,,"  350",",,S","  182",",,S",,,"  261","H,,S"
"SF000227590","2018-12-23","-33.617","19.467","270.0","WORCESTER, SF",,,"  350",",,S","  195",",,S",,,"  261","H,,S"
"SF000227590","2018-12-24","-33.617","19.467","270.0","WORCESTER, SF",,,"  342",",,S","  186",",,S",,,"  259","H,,S"
"SF000227590","2018-12-25","-33.617","19.467","270.0","WORCESTER, SF",,,"  342",",,S","  177",",,S",,,"  253","H,,S"
"SF000227590","2018-12-26","-33.617","19.467","270.0","WORCESTER, SF",,,"  320",",,S","  208",",,S",,,"  245","H,,S"
"SF000227590","2018-12-27","-33.617","19.467","270.0","WORCESTER, SF","   71",",,S","  297",",,S","  173",",,S",,,"  210","H,,S"
"SF000227590","2018-12-28","-33.617","19.467","270.0","WORCESTER, SF","    0",",,S","  315",",,S","  188",",,S",,,"  250","H,,S"
"SF000227590","2018-12-29","-33.617","19.467","270.0","WORCESTER, SF",,,"  357",",,S","  145",",,S",,,"  244","H,,S"
"SF000227590","2018-12-30","-33.617","19.467","270.0","WORCESTER, SF",,,"  357",",,S","  162",",,S",,,"  238","H,,S"
"SF000227590","2018-12-31","-33.617","19.467","270.0","WORCESTER, SF",,,"  375",",,S","  169",",,S",,,"  266","H,,S"
"SF000227590","2019-01-01","-33.617","19.467","270.0","WORCESTER, SF",,,"  375",",,S","  164",",,S",,,"  244","H,,S"
"SF000227590","2019-01-02","-33.617","19.467","270.0","WORCESTER, SF",,,"  318",",,S","  166",",,S",,,"  202","H,,S"
"SF000227590","2019-01-03","-33.617","19.467","270.0","WORCESTER, SF",,,"  343",",,S","  162",",,S",,,"  239","H,,S"
"SF000227590","2019-01-04","-33.617","19.467","270.0","WORCESTER, SF",,,"  357",",,S","  157",",,S",,,"  247","H,,S"
"SF000227590","2019-01-05","-33.617","19.467","270.0","WORCESTER, SF",,,"  357",",,S","  179",",,S",,,"  238","H,,S"
"SF000227590","2019-01-06","-33.617","19.467","270.0","WORCESTER, SF",,,"  352",",,S","  167",",,S",,,"  246","H,,S"
"SF000227590","2019-01-07","-33.617","19.467","270.0","WORCESTER, SF",,,"  359",",,S","  159",",,S",,,"  253","H,,S"
"SF000227590","2019-01-08","-33.617","19.467","270.0","WORCESTER, SF",,,"  359",",,S","  208",",,S",,,"  246","H,,S"
"SF000227590","2019-01-09","-33.617","19.467","270.0","WORCESTER, SF",,,"  332",",,S","  185",",,S",,,"  244","H,,S"
"SF000227590","2019-01-10","-33.617","19.467","270.0","WORCESTER, SF",,,"  332",",,S","  181",",,S",,,"  223","H,,S"
"SF000227590","2019-01-11","-33.617","19.467","270.0","WORCESTER, SF",,,"  280",",,S","  168",",,S",,,"  211","H,,S"
"SF000227590","2019-01-12","-33.617","19.467","270.0","WORCESTER, SF","    3",",,S","  271",",,S","  159",",,S",,,"  214","H,,S"
"SF000227590","2019-01-13","-33.617","19.467","270.0","WORCESTER, SF","    3",",,S","  290",",,S","  178",",,S",,,"  227","H,,S"
"SF000227590","2019-01-14","-33.617","19.467","270.0","WORCESTER, SF","    0",",,S","  309",",,S","  137",",,S",,,"  228","H,,S"
"SF000227590","2019-01-15","-33.617","19.467","270.0","WORCESTER, SF",,,"  327",",,S","  143",",,S",,,"  228","H,,S"
"SF000227590","2019-01-16","-33.617","19.467","270.0","WORCESTER, SF",,,"  339",",,S","  179",",,S",,,"  247","H,,S"
"SF000227590","2019-01-17","-33.617","19.467","270.0","WORCESTER, SF",,,"  339",",,S","  175",",,S",,,"  252","H,,S"
"SF000227590","2019-01-18","-33.617","19.467","270.0","WORCESTER, SF",,,"  329",",,S","  162",",,S",,,"  203","H,,S"
