"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00243753","2018-07-27","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  111",",,7",,,"  133",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-07-28","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  100",",,7",,,"  133",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-07-29","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  106",",,7",,,"  172",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-07-30","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  144",",,7",,,"  172",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-07-31","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  139",",,7",,,"  200",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-01","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  356",",,7","  139",",,7",,,"  228",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-02","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  167",",,7",,,"  189",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-03","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  139",",,7",,,"  178",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-04","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  106",",,7",,,"  133",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-05","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   83",",,7",,,"  139",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00243753","2018-08-06","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  106",",,7",,,"  172",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-07","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  150",",,7",,,"  183",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-08","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  128",",,7",,,"  200",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-09","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  356",",,7","  133",",,7",,,"  217",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-10","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  372",",,7","  150",",,7",,,"  233",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-11","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  361",",,7","  167",",,7",,,"  200",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00243753","2018-08-12","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  133",",,7",,,"  156",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-13","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   89",",,7",,,"  150",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-14","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","   83",",,7",,,"  156",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-15","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  128",",,7",,,"  183",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-16","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  139",",,7",,,"  194",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-17","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  133",",,7",,,,,,,,,,,,,,,,
"USC00243753","2018-08-18","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  150",",,7",,,"  150",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-19","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   83",",,7",,,"  144",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-20","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   69",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   94",",,7",,,"   94",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-21","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   44",",,7",,,"  133",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-22","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  111",",,7",,,"  183",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-23","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  161",",,7",,,"  172",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-24","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  111",",,7",,,"  111",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-25","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   72",",,7",,,"  161",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-26","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  111",",,7",,,"  122",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-27","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","  142",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   50",",,7",,,"   50",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-28","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   33",",,7",,,"  122",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-29","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","   94",",,7",,,"  167",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-30","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  117",",,7",,,"  133",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-08-31","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   94",",,7",,,"  117",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-01","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   89",",,7",,,"   94",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-02","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   50",",,7",,,"  167",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-03","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","   67",",,7",,,"   72",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-04","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   50",",,7",,,"   89",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-05","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   39",",,7",,,"  122",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-06","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","   89",",,7",,,"  178",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00243753","2018-09-07","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  122",",,7",,,"  200",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-08","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  156",",,7",,,"  161",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-09","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  117",",,7",,,"  128",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-10","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  100",",,7",,,"  144",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-11","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   78",",,7",,,"  117",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-12","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   78",",,7",,,"   94",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-13","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   67",",,7",,,"   72",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-14","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   11",",,7",,,"   89",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-15","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","  124",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   61",",,7",,,"  100",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-16","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   83",",,7",,,"  100",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-17","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","   56",",,7",,,"   89",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-18","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   33",",,7",,,"   83",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-19","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   61",",,7",,,"   72",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-20","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   61",",,7",,,"   67",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00243753","2018-09-21","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   56",",,7",,,"  100",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-22","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","   83",",,7",,,"   83",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-23","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   61",",,7",,,"   78",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00243753","2018-09-24","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   50",",,7",,,"   61",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-25","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   39",",,7",,,"   56",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-26","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   56",",,7",,,"  133",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-27","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   56",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   28",",,7",,,"   28",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-28","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   28",",,7",,,"   39",",,7,2400","    1",",,7",,,,,,,,,,
"USC00243753","2018-09-29","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   53",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   39",",,7","   -6",",,7",,,"   -6",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-09-30","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   15",",,7,2400","    3",",,7,2400","    0",",,7,2400","   17",",,7","  -11",",,7",,,"   -6",",,7,2400","    1",",,7",,,,,,,"    1",",,7",,
"USC00243753","2018-10-01","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  -22",",,7",,,"   61",",,7,2400","    1",",,7",,,,,,,,,,
"USC00243753","2018-10-02","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   17",",,7",,,"   22",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-03","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    8",",,7,2400","    8",",,7,2400","    0",",,7,2400","   44",",,7","  -28",",,7",,,"  -17",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-04","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   15",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   39",",,7","  -39",",,7",,,"   17",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-05","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   11",",,7",,,"   56",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-06","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   28",",,7",,,"   56",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-07","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   17",",,7",,,"   44",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-08","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   25",",,7,2400","    8",",,7,2400","    0","T,,7,2400","   94",",,7","   -6",",,7",,,"   -6",",,7,2400","    1",",,7",,,,,,,,,,
"USC00243753","2018-10-09","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    8",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   72",",,7","   -6",",,7",,,"   11",",,7,2400","    1",",,7",,,,,,,,,,
"USC00243753","2018-10-10","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    3",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   44",",,7","    0",",,7",,,"    0",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-11","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -11",",,7",,,"   28",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-12","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   13",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  161",",,7","    0",",,7",,,"    0",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-13","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","   56",",,7,2400","   41",",,7,2400","    0","T,,7,2400","    0",",,7","  -33",",,7",,,"  -28",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-14","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   78",",,7","  -44",",,7",,,"   33",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-15","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   28",",,7",,,"   78",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-16","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   39",",,7",,,"   72",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-17","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   33",",,7",,,"  100",",,7,2400",,,,,,,,,,,,
"USC00243753","2018-10-18","47.4615","-111.385","1129.3","GREAT FALLS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   72",",,7",,,"   89",",,7,2400",,,,,,,,,,,,
