"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013961","2018-07-16","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  378",",,W","  256",",,W","   40",",,W",,,,,,,,,,,,,,,,,"  140",",,W","  170",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-17","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  400",",,W","  239",",,W","   37",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  200",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-18","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  406",",,W","  244",",,W","   44",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  160",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-19","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  411",",,W","  267",",,W","   51",",,W",,,,,,,,,,,,,,,,,"  180",",,W","  160",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-20","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  417",",,W","  250",",,W","   45",",,W",,,,,,,,,,,,,,,,,"  170",",,W","  180",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-21","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  422",",,W","  233",",,W","   38",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  230",",,W",,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-22","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  428",",,W","  244",",,W","   32",",,W",,,,,,,,,,,,,,,,,"  180",",,W","  190",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-23","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  389",",,W","  283",",,W","   43",",,W",,,,,,,,,,,,,,,,,"   20",",,W","   20",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-24","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  356",",,W","  239",",,W","   39",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   30",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-25","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  372",",,W","  233",",,W","   24",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  120",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-26","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  389",",,W","  244",",,W","   22",",,W",,,,,,,,,,,,,,,,,"  150",",,W","  150",",,W",,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-27","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  356",",,W","  283",",,W","   28",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  180",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-28","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    8",",,W,","    0",",,H","    0",",,H","  372",",,W","  239",",,W","   31",",,W",,,,,,,,,,,,,,,,,"  140",",,W","  150",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-29","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  372",",,W","  250",",,W","   39",",,W",,,,,,,,,,,,,,,,,"   30",",,W","   10",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-30","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","   10",",,W,","    0",",,H","    0",",,H","  322",",,W","  211",",,W","   36",",,W",,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W",,,"  161",",,W","  219",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-07-31","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  333",",,W","  206",",,W","   52",",,W",,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-01","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,",,,,,"  344",",,W","  183",",,W","   26",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   40",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-02","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    3",",,W,","    0",",,H","    0",",,H","  350",",,W","  228",",,W","   36",",,W",,,,,,,,,,,,,,,,,"  120",",,W","   90",",,W",,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-03","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  361",",,W","  228",",,W","   40",",,W",,,,,,,,,,,,,,,,,"  130",",,W","  110",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-04","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  361",",,W","  228",",,W","   51",",,W",,,,,,,,,,,,,,,,,"  150",",,W","  140",",,W",,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-05","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  367",",,W","  239",",,W","   57",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  160",",,W",,,"   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-06","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  356",",,W","  244",",,W","   49",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  160",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-07","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  367",",,W","  244",",,W","   46",",,W",,,,,,,,,,,,,,,,,"  130",",,W","  170",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-08","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  344",",,W","  261",",,W","   51",",,W",,,,,,,,,,,,,,,,,"   20",",,W","   10",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-09","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0","T,,W,","    0",",,H","    0",",,H","  356",",,W","  244",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  220",",,W",,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-10","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","  206",",,W,","    0",",,H","    0",",,H","  278",",,W","  217",",,W","   26",",,W",,,,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-11","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","  348",",,W,","    0",",,H","    0",",,H","  261",",,W","  200",",,W","   37",",,W",,,,,,,,,,,,,,,,,"  150",",,W","  140",",,W",,,"  107",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-12","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","   13",",,W,","    0",",,H","    0",",,H","  294",",,W","  217",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  180",",,W","  170",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-13","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","  356",",,W,","    0",",,H","    0",",,H","  294",",,W","  217",",,W","   35",",,W",,,,,,,,,,,,,,,,,"  180",",,W","  190",",,W",,,"  116",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-14","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","   33",",,W,","    0",",,H","    0",",,H","  317",",,W","  217",",,W","   38",",,W",,,,,,,,,,,,,,,,,"  170",",,W","  170",",,W",,,"   81",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-15","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  356",",,W","  250",",,W","   51",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  170",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-16","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  372",",,W","  250",",,W","   44",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  170",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-17","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  383",",,W","  272",",,W","   38",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-18","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    3",",,W,","    0",",,H","    0",",,H","  394",",,W","  250",",,W","   33",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W",,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-19","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  250",",,W","   31",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  230",",,W",,,"   63",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-20","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","   84",",,W,","    0",",,H","    0",",,H","  328",",,W","  239",",,W","   33",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  290",",,W",,,"   81",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-21","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  222",",,W","   21",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   70",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-22","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  244",",,W","   30",",,W",,,,,,,,,,,,,,,,,"  110",",,W","   70",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-23","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  378",",,W","  250",",,W","   45",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  160",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-24","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  367",",,W","  267",",,W","   58",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  180",",,W",,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-25","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  361",",,W","  261",",,W","   52",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  160",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-26","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  267",",,W","   51",",,W",,,,,,,,,,,,,,,,,"  170",",,W","  150",",,W",,,"   89",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-27","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  256",",,W","   63",",,W",,,,,,,,,,,,,,,,,"  150",",,W","  150",",,W",,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-28","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  256",",,W","   60",",,W",,,,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-29","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  350",",,W","  244",",,W","   47",",,W",,,,,,,,,,,,,,,,,"  170",",,W","  160",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-30","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  339",",,W","  228",",,W","   39",",,W",,,,,,,,,,,,,,,,,"  130",",,W","  110",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-08-31","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  344",",,W","  228",",,W","   39",",,W",,,,,,,,,,,,,,,,,"  130",",,W","  150",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-01","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  333",",,W","  233",",,W","   45",",,W",,,,,,,,,,,,,,,,,"  110",",,W","  110",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-02","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0",",,W,","    0",",,H","    0",",,H","  333",",,W","  233",",,W","   47",",,W",,,,,,,,,,,,,,,,,"  100",",,W","  110",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-03","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","  262",",,W,","    0",",,H","    0",",,H","  267",",,W","  211",",,W","   41",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  120",",,W",,,"   76",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-04","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    5",",,W,","    0",",,H","    0",",,H","  300",",,W","  217",",,W","   46",",,W",,,,,,,,,,,,,,,,,"  130",",,W","  150",",,W",,,"   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-05","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","   33",",,W,","    0",",,H","    0",",,H","  300",",,W","  228",",,W","   26",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   70",",,W",,,"   98",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-06","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","  406",",,W,","    0",",,H","    0",",,H","  306",",,W","  222",",,W","   27",",,W",,,,,,,,,,,,,,,,,"  110",",,W","  100",",,W",,,"  116",",,W","  165",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-07","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","   74",",,W,","    0",",,H","    0",",,H","  306",",,W","  217",",,W","   19",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,"  103",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-08","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","  460",",,W,","    0",",,H","    0",",,H","  222",",,W","  206",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  310",",,W",,,"   67",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-09","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","    0","T,,W,","    0",",,H","    0",",,H","  228",",,W","  183",",,W","   43",",,W",,,,,,,,,,,,,,,,,"   10",",,W","   10",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013961","2018-09-10","32.81917","-97.36139","209.4","FORT WORTH MEACHAM FIELD, TX US","   10",",,W,","    0",",,H","    0",",,H","  228",",,W","  167",",,W","   27",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   80",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
