"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00136141","2018-04-26","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  118",",,E","    8",",,E"
"SWE00136141","2018-04-27","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  114",",,E","   24",",,E"
"SWE00136141","2018-04-28","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  108",",,E","  -10",",,E"
"SWE00136141","2018-04-29","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  135",",,E","  -16",",,E"
"SWE00136141","2018-04-30","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  111",",,E","  -13",",,E"
"SWE00136141","2018-05-01","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   98",",,E","   38",",,E"
"SWE00136141","2018-05-02","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  127",",,E","   24",",,E"
"SWE00136141","2018-05-03","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  102",",,E","  -20",",,E"
"SWE00136141","2018-05-04","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  146",",,E","    2",",,E"
"SWE00136141","2018-05-05","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  179",",,E","   21",",,E"
"SWE00136141","2018-05-06","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  201",",,E","   45",",,E"
"SWE00136141","2018-05-07","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  224",",,E","   44",",,E"
"SWE00136141","2018-05-08","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  236",",,E","   86",",,E"
"SWE00136141","2018-05-09","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  243",",,E","   75",",,E"
"SWE00136141","2018-05-10","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  240",",,E","   70",",,E"
"SWE00136141","2018-05-11","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  211",",,E","  136",",,E"
"SWE00136141","2018-05-12","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  177",",,E","  109",",,E"
"SWE00136141","2018-05-13","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  237",",,E","  125",",,E"
"SWE00136141","2018-05-14","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  251",",,E","   77",",,E"
"SWE00136141","2018-05-15","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  266",",,E","   73",",,E"
"SWE00136141","2018-05-16","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  268",",,E","   74",",,E"
"SWE00136141","2018-05-17","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  211",",,E","   91",",,E"
"SWE00136141","2018-05-18","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  192",",,E","   70",",,E"
"SWE00136141","2018-05-19","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  207",",,E","   22",",,E"
"SWE00136141","2018-05-20","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  227",",,E","   38",",,E"
"SWE00136141","2018-05-21","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  222",",,E","   76",",,E"
"SWE00136141","2018-05-22","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  232",",,E","   68",",,E"
"SWE00136141","2018-05-23","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  249",",,E","   70",",,E"
"SWE00136141","2018-05-24","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  252",",,E","   98",",,E"
"SWE00136141","2018-05-25","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  263",",,E","   85",",,E"
"SWE00136141","2018-05-26","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  261",",,E","   94",",,E"
"SWE00136141","2018-05-27","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  262",",,E","  119",",,E"
"SWE00136141","2018-05-28","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  246",",,E","  119",",,E"
"SWE00136141","2018-05-29","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  263",",,E","   99",",,E"
"SWE00136141","2018-05-30","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  286",",,E","  144",",,E"
"SWE00136141","2018-05-31","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  262",",,E","  153",",,E"
"SWE00136141","2018-06-01","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  245",",,E","  111",",,E"
"SWE00136141","2018-06-02","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  295",",,E","  107",",,E"
"SWE00136141","2018-06-03","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  288",",,E","  125",",,E"
"SWE00136141","2018-06-04","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  260",",,E","  164",",,E"
"SWE00136141","2018-06-05","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  203",",,E","   67",",,E"
"SWE00136141","2018-06-06","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  189",",,E","   49",",,E"
"SWE00136141","2018-06-07","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  251",",,E","   78",",,E"
"SWE00136141","2018-06-08","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  248",",,E","  104",",,E"
"SWE00136141","2018-06-09","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  259",",,E","   94",",,E"
"SWE00136141","2018-06-10","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  270",",,E","  150",",,E"
"SWE00136141","2018-06-11","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  218",",,E","  138",",,E"
"SWE00136141","2018-06-12","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  218",",,E","  113",",,E"
"SWE00136141","2018-06-13","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  212",",,E","   66",",,E"
"SWE00136141","2018-06-14","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  179",",,E","  119",",,E"
"SWE00136141","2018-06-15","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  198",",,E","  117",",,E"
"SWE00136141","2018-06-16","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  191",",,E","  104",",,E"
"SWE00136141","2018-06-17","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  167",",,E","  120",",,E"
"SWE00136141","2018-06-18","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  179",",,E","   87",",,E"
"SWE00136141","2018-06-19","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  189",",,E","  119",",,E"
"SWE00136141","2018-06-20","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  167",",,E","   96",",,E"
"SWE00136141","2018-06-21","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  139",",,E","   91",",,E"
"SWE00136141","2018-06-22","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  160",",,E","   80",",,E"
"SWE00136141","2018-06-23","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  208",",,E","   64",",,E"
"SWE00136141","2018-06-24","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  229",",,E","   95",",,E"
"SWE00136141","2018-06-25","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  245",",,E","  111",",,E"
"SWE00136141","2018-06-26","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  260",",,E","   97",",,E"
"SWE00136141","2018-06-27","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  292",",,E","  125",",,E"
"SWE00136141","2018-06-28","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  294",",,E","  144",",,E"
"SWE00136141","2018-06-29","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  256",",,E","  110",",,E"
"SWE00136141","2018-06-30","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  216",",,E","   81",",,E"
"SWE00136141","2018-07-01","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  234",",,E","   87",",,E"
"SWE00136141","2018-07-02","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  257",",,E","   76",",,E"
"SWE00136141","2018-07-03","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  297",",,E","   71",",,E"
"SWE00136141","2018-07-04","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  272",",,E","  155",",,E"
"SWE00136141","2018-07-05","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  243",",,E","  115",",,E"
"SWE00136141","2018-07-06","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  266",",,E","  108",",,E"
"SWE00136141","2018-07-07","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  236",",,E","  117",",,E"
"SWE00136141","2018-07-08","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  248",",,E","   78",",,E"
"SWE00136141","2018-07-09","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  250",",,E","  137",",,E"
"SWE00136141","2018-07-10","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  283",",,E","  141",",,E"
"SWE00136141","2018-07-11","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  282",",,E","  111",",,E"
"SWE00136141","2018-07-12","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  266",",,E","  145",",,E"
"SWE00136141","2018-07-13","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  283",",,E","  124",",,E"
"SWE00136141","2018-07-14","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  282",",,E","  128",",,E"
"SWE00136141","2018-07-15","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  259",",,E","  108",",,E"
"SWE00136141","2018-07-16","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  305",",,E","  115",",,E"
"SWE00136141","2018-07-17","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  314",",,E","  149",",,E"
"SWE00136141","2018-07-18","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  292",",,E","  157",",,E"
"SWE00136141","2018-07-19","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  280",",,E","  165",",,E"
"SWE00136141","2018-07-20","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  295",",,E","  135",",,E"
"SWE00136141","2018-07-21","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  269",",,E","  118",",,E"
"SWE00136141","2018-07-22","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  225",",,E","  125",",,E"
"SWE00136141","2018-07-23","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  264",",,E","  121",",,E"
"SWE00136141","2018-07-24","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  275",",,E","  145",",,E"
"SWE00136141","2018-07-25","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  302",",,E","  154",",,E"
"SWE00136141","2018-07-26","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  286",",,E","  126",",,E"
"SWE00136141","2018-07-27","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  321",",,E","  122",",,E"
"SWE00136141","2018-07-28","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  306",",,E","  177",",,E"
"SWE00136141","2018-07-29","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  274",",,E","  200",",,E"
"SWE00136141","2018-07-30","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  289",",,E","  144",",,E"
"SWE00136141","2018-07-31","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  313",",,E","  140",",,E"
"SWE00136141","2018-08-01","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  292",",,E","  176",",,E"
"SWE00136141","2018-08-02","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  265",",,E","  139",",,E"
"SWE00136141","2018-08-03","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  270",",,E","  131",",,E"
"SWE00136141","2018-08-04","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  273",",,E","  168",",,E"
"SWE00136141","2018-08-05","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  252",",,E","  134",",,E"
"SWE00136141","2018-08-06","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  224",",,E","   94",",,E"
"SWE00136141","2018-08-07","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  241",",,E","  105",",,E"
"SWE00136141","2018-08-08","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  300",",,E","  133",",,E"
"SWE00136141","2018-08-09","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  258",",,E","  172",",,E"
"SWE00136141","2018-08-10","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  225",",,E","  141",",,E"
"SWE00136141","2018-08-11","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  195",",,E","  116",",,E"
"SWE00136141","2018-08-12","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  142",",,E","  112",",,E"
"SWE00136141","2018-08-13","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  217",",,E","   79",",,E"
"SWE00136141","2018-08-14","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  174",",,E","   62",",,E"
"SWE00136141","2018-08-15","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  204",",,E","  122",",,E"
"SWE00136141","2018-08-16","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  203",",,E","  146",",,E"
"SWE00136141","2018-08-17","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  207",",,E","  154",",,E"
"SWE00136141","2018-08-18","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  182",",,E","  107",",,E"
"SWE00136141","2018-08-19","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  204",",,E","  114",",,E"
"SWE00136141","2018-08-20","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  185",",,E","   53",",,E"
"SWE00136141","2018-08-21","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  201",",,E","   40",",,E"
"SWE00136141","2018-08-22","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  204",",,E","   71",",,E"
"SWE00136141","2018-08-23","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  196",",,E","  120",",,E"
"SWE00136141","2018-08-24","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  176",",,E","  118",",,E"
"SWE00136141","2018-08-25","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  165",",,E","   97",",,E"
"SWE00136141","2018-08-26","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  165",",,E","   30",",,E"
"SWE00136141","2018-08-27","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  182",",,E","   66",",,E"
"SWE00136141","2018-08-28","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  161",",,E","  107",",,E"
"SWE00136141","2018-08-29","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  179",",,E","   96",",,E"
"SWE00136141","2018-08-30","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  171",",,E","  134",",,E"
"SWE00136141","2018-08-31","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  148",",,E","  105",",,E"
"SWE00136141","2018-09-01","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  212",",,E","  112",",,E"
"SWE00136141","2018-09-02","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  203",",,E","   60",",,E"
"SWE00136141","2018-09-03","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  213",",,E","   77",",,E"
"SWE00136141","2018-09-04","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  228",",,E","   98",",,E"
"SWE00136141","2018-09-05","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  173",",,E","  109",",,E"
"SWE00136141","2018-09-06","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  165",",,E","  131",",,E"
"SWE00136141","2018-09-07","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  188",",,E","  126",",,E"
"SWE00136141","2018-09-08","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  175",",,E","  125",",,E"
"SWE00136141","2018-09-09","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  161",",,E","  119",",,E"
"SWE00136141","2018-09-10","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  164",",,E","  120",",,E"
"SWE00136141","2018-09-11","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  137",",,E","  106",",,E"
"SWE00136141","2018-09-12","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  167",",,E","  111",",,E"
"SWE00136141","2018-09-13","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  164",",,E","   87",",,E"
"SWE00136141","2018-09-14","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  168",",,E","   99",",,E"
"SWE00136141","2018-09-15","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  165",",,E","   95",",,E"
"SWE00136141","2018-09-16","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  148",",,E","   24",",,E"
"SWE00136141","2018-09-17","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  159",",,E","  110",",,E"
"SWE00136141","2018-09-18","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  215",",,E","  106",",,E"
"SWE00136141","2018-09-19","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  207",",,E","  154",",,E"
"SWE00136141","2018-09-20","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  167",",,E","  117",",,E"
"SWE00136141","2018-09-21","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  181",",,E","   95",",,E"
"SWE00136141","2018-09-22","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  146",",,E","   95",",,E"
"SWE00136141","2018-09-23","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  135",",,E","   50",",,E"
"SWE00136141","2018-09-24","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  115",",,E","   26",",,E"
"SWE00136141","2018-09-25","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  129",",,E","  -27",",,E"
"SWE00136141","2018-09-26","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  173",",,E","   99",",,E"
"SWE00136141","2018-09-27","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  140",",,E","   70",",,E"
"SWE00136141","2018-09-28","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  109",",,E","   24",",,E"
"SWE00136141","2018-09-29","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  118",",,E","  -23",",,E"
"SWE00136141","2018-09-30","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  152",",,E","   80",",,E"
"SWE00136141","2018-10-01","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  116",",,E","  -15",",,E"
"SWE00136141","2018-10-02","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   71",",,E","  -22",",,E"
"SWE00136141","2018-10-03","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  106",",,E","   40",",,E"
"SWE00136141","2018-10-04","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   98",",,E","  -19",",,E"
"SWE00136141","2018-10-05","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  140",",,E","   77",",,E"
"SWE00136141","2018-10-06","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  100",",,E","   -1",",,E"
"SWE00136141","2018-10-07","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  103",",,E","   16",",,E"
"SWE00136141","2018-10-08","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  120",",,E","   13",",,E"
"SWE00136141","2018-10-09","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  139",",,E","  111",",,E"
"SWE00136141","2018-10-10","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  152",",,E","  121",",,E"
"SWE00136141","2018-10-11","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  165",",,E","   61",",,E"
"SWE00136141","2018-10-12","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  155",",,E","   65",",,E"
"SWE00136141","2018-10-13","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  174",",,E","   90",",,E"
"SWE00136141","2018-10-14","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  179",",,E","  120",",,E"
"SWE00136141","2018-10-15","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  164",",,E","   98",",,E"
"SWE00136141","2018-10-16","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  138",",,E","   75",",,E"
"SWE00136141","2018-10-17","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  137",",,E","   96",",,E"
"SWE00136141","2018-10-18","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  133",",,E","   54",",,E"
"SWE00136141","2018-10-19","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  107",",,E","   -2",",,E"
"SWE00136141","2018-10-20","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   91",",,E","   -7",",,E"
"SWE00136141","2018-10-21","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  137",",,E","   -1",",,E"
"SWE00136141","2018-10-22","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  142",",,E","   63",",,E"
"SWE00136141","2018-10-23","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   98",",,E","   39",",,E"
"SWE00136141","2018-10-24","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   75",",,E","    2",",,E"
"SWE00136141","2018-10-25","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   63",",,E","  -28",",,E"
"SWE00136141","2018-10-26","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   26",",,E","  -51",",,E"
"SWE00136141","2018-10-27","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   27",",,E","  -23",",,E"
"SWE00136141","2018-10-28","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   32",",,E","  -27",",,E"
"SWE00136141","2018-10-29","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   21",",,E","  -49",",,E"
"SWE00136141","2018-10-30","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   70",",,E","    0",",,E"
"SWE00136141","2018-10-31","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"  104",",,E","   62",",,E"
"SWE00136141","2018-11-01","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   86",",,E","    9",",,E"
"SWE00136141","2018-11-02","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW",,,"   92",",,E","   52",",,E"
